Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","818","Egypt","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","3118","E","Estimated value"
"FBS","Food Balances (2010-)","818","Egypt","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","3138","E","Estimated value"
"FBS","Food Balances (2010-)","818","Egypt","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","3154","E","Estimated value"
"FBS","Food Balances (2010-)","818","Egypt","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","3127","E","Estimated value"
"FBS","Food Balances (2010-)","818","Egypt","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","114243845.44","E","Estimated value"
"FBS","Food Balances (2010-)","818","Egypt","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","117002849","E","Estimated value"
"FBS","Food Balances (2010-)","818","Egypt","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","118069742.99","E","Estimated value"
"FBS","Food Balances (2010-)","818","Egypt","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","120981973.18","E","Estimated value"
"FBS","Food Balances (2010-)","818","Egypt","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","123697074.07","E","Estimated value"
"FBS","Food Balances (2010-)","818","Egypt","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","124690505.22","E","Estimated value"
"FBS","Food Balances (2010-)","222","El Salvador","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","2676","E","Estimated value"
"FBS","Food Balances (2010-)","222","El Salvador","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","2727","E","Estimated value"
"FBS","Food Balances (2010-)","222","El Salvador","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","2760","E","Estimated value"
"FBS","Food Balances (2010-)","222","El Salvador","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","2822","E","Estimated value"
"FBS","Food Balances (2010-)","222","El Salvador","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","2773","E","Estimated value"
"FBS","Food Balances (2010-)","222","El Salvador","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","2791","E","Estimated value"
"FBS","Food Balances (2010-)","222","El Salvador","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","6104988.69","E","Estimated value"
"FBS","Food Balances (2010-)","222","El Salvador","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","6238562.9","E","Estimated value"
"FBS","Food Balances (2010-)","222","El Salvador","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","6323912.53","E","Estimated value"
"FBS","Food Balances (2010-)","222","El Salvador","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","6468606.75","E","Estimated value"
"FBS","Food Balances (2010-)","222","El Salvador","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","6368441.74","E","Estimated value"
"FBS","Food Balances (2010-)","222","El Salvador","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","6432211.06","E","Estimated value"
"FBS","Food Balances (2010-)","748","Eswatini","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","2405","E","Estimated value"
"FBS","Food Balances (2010-)","748","Eswatini","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","2432","E","Estimated value"
"FBS","Food Balances (2010-)","748","Eswatini","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","2497","E","Estimated value"
"FBS","Food Balances (2010-)","748","Eswatini","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","2487","E","Estimated value"
"FBS","Food Balances (2010-)","748","Eswatini","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","2536","E","Estimated value"
"FBS","Food Balances (2010-)","748","Eswatini","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","2549","E","Estimated value"
"FBS","Food Balances (2010-)","748","Eswatini","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","1003128.66","E","Estimated value"
"FBS","Food Balances (2010-)","748","Eswatini","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","1021999.45","E","Estimated value"
"FBS","Food Balances (2010-)","748","Eswatini","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","1057676.24","E","Estimated value"
"FBS","Food Balances (2010-)","748","Eswatini","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","1061679.15","E","Estimated value"
"FBS","Food Balances (2010-)","748","Eswatini","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","1092886.52","E","Estimated value"
"FBS","Food Balances (2010-)","748","Eswatini","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","1109430.47","E","Estimated value"
"FBS","Food Balances (2010-)","231","Ethiopia","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","2458","E","Estimated value"
"FBS","Food Balances (2010-)","231","Ethiopia","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","2483","E","Estimated value"
"FBS","Food Balances (2010-)","231","Ethiopia","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","2450","E","Estimated value"
"FBS","Food Balances (2010-)","231","Ethiopia","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","2411","E","Estimated value"
"FBS","Food Balances (2010-)","231","Ethiopia","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","2457","E","Estimated value"
"FBS","Food Balances (2010-)","231","Ethiopia","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","2470","E","Estimated value"
"FBS","Food Balances (2010-)","231","Ethiopia","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","94464780.82","E","Estimated value"
"FBS","Food Balances (2010-)","231","Ethiopia","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","98068939.8","E","Estimated value"
"FBS","Food Balances (2010-)","231","Ethiopia","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","99369900.9","E","Estimated value"
"FBS","Food Balances (2010-)","231","Ethiopia","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","100411420.47","E","Estimated value"
"FBS","Food Balances (2010-)","231","Ethiopia","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","105091019.11","E","Estimated value"
"FBS","Food Balances (2010-)","231","Ethiopia","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","108450999.41","E","Estimated value"
"FBS","Food Balances (2010-)","266","Gabon","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","2679","E","Estimated value"
"FBS","Food Balances (2010-)","266","Gabon","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","2635","E","Estimated value"
"FBS","Food Balances (2010-)","266","Gabon","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","2655","E","Estimated value"
"FBS","Food Balances (2010-)","266","Gabon","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","2605","E","Estimated value"
"FBS","Food Balances (2010-)","266","Gabon","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","2616","E","Estimated value"
"FBS","Food Balances (2010-)","266","Gabon","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","2595","E","Estimated value"
"FBS","Food Balances (2010-)","266","Gabon","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","2039833.55","E","Estimated value"
"FBS","Food Balances (2010-)","266","Gabon","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","2058232.67","E","Estimated value"
"FBS","Food Balances (2010-)","266","Gabon","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","2124112.51","E","Estimated value"
"FBS","Food Balances (2010-)","266","Gabon","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","2132640.44","E","Estimated value"
"FBS","Food Balances (2010-)","266","Gabon","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","2189170.05","E","Estimated value"
"FBS","Food Balances (2010-)","266","Gabon","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","2217638.62","E","Estimated value"
"FBS","Food Balances (2010-)","270","Gambia","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","2519","E","Estimated value"
"FBS","Food Balances (2010-)","270","Gambia","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","2527","E","Estimated value"
"FBS","Food Balances (2010-)","270","Gambia","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","2442","E","Estimated value"
"FBS","Food Balances (2010-)","270","Gambia","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","2475","E","Estimated value"
"FBS","Food Balances (2010-)","270","Gambia","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","2454","E","Estimated value"
"FBS","Food Balances (2010-)","270","Gambia","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","2433","E","Estimated value"
"FBS","Food Balances (2010-)","270","Gambia","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","2130922.74","E","Estimated value"
"FBS","Food Balances (2010-)","270","Gambia","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","2196309.03","E","Estimated value"
"FBS","Food Balances (2010-)","270","Gambia","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","2179062.89","E","Estimated value"
"FBS","Food Balances (2010-)","270","Gambia","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","2266694.83","E","Estimated value"
"FBS","Food Balances (2010-)","270","Gambia","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","2305501.44","E","Estimated value"
"FBS","Food Balances (2010-)","270","Gambia","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","2344595.56","E","Estimated value"
"FBS","Food Balances (2010-)","288","Ghana","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","2770","E","Estimated value"
"FBS","Food Balances (2010-)","288","Ghana","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","2863","E","Estimated value"
"FBS","Food Balances (2010-)","288","Ghana","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","2946","E","Estimated value"
"FBS","Food Balances (2010-)","288","Ghana","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","3010","E","Estimated value"
"FBS","Food Balances (2010-)","288","Ghana","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","3042","E","Estimated value"
"FBS","Food Balances (2010-)","288","Ghana","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","3079","E","Estimated value"
"FBS","Food Balances (2010-)","288","Ghana","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","29880704.96","E","Estimated value"
"FBS","Food Balances (2010-)","288","Ghana","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","31587232.71","E","Estimated value"
"FBS","Food Balances (2010-)","288","Ghana","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","33193808.82","E","Estimated value"
"FBS","Food Balances (2010-)","288","Ghana","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","34632535.81","E","Estimated value"
"FBS","Food Balances (2010-)","288","Ghana","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","35728615.04","E","Estimated value"
"FBS","Food Balances (2010-)","288","Ghana","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","36901737.55","E","Estimated value"
"FBS","Food Balances (2010-)","308","Grenada","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","2480","E","Estimated value"
"FBS","Food Balances (2010-)","308","Grenada","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","2470","E","Estimated value"
"FBS","Food Balances (2010-)","308","Grenada","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","2532","E","Estimated value"
"FBS","Food Balances (2010-)","308","Grenada","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","2498","E","Estimated value"
"FBS","Food Balances (2010-)","308","Grenada","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","2540","E","Estimated value"
"FBS","Food Balances (2010-)","308","Grenada","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","2609","E","Estimated value"
"FBS","Food Balances (2010-)","308","Grenada","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","108603.71","E","Estimated value"
"FBS","Food Balances (2010-)","308","Grenada","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","108995.43","E","Estimated value"
"FBS","Food Balances (2010-)","308","Grenada","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","112583.78","E","Estimated value"
"FBS","Food Balances (2010-)","308","Grenada","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","111911.65","E","Estimated value"
"FBS","Food Balances (2010-)","308","Grenada","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","114632.01","E","Estimated value"
"FBS","Food Balances (2010-)","308","Grenada","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","118686.87","E","Estimated value"
"FBS","Food Balances (2010-)","320","Guatemala","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","2561","E","Estimated value"
"FBS","Food Balances (2010-)","320","Guatemala","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","2605","E","Estimated value"
"FBS","Food Balances (2010-)","320","Guatemala","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","2587","E","Estimated value"
"FBS","Food Balances (2010-)","320","Guatemala","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","2636","E","Estimated value"
"FBS","Food Balances (2010-)","320","Guatemala","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","2712","E","Estimated value"
"FBS","Food Balances (2010-)","320","Guatemala","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","2757","E","Estimated value"
"FBS","Food Balances (2010-)","320","Guatemala","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","15227828.77","E","Estimated value"
"FBS","Food Balances (2010-)","320","Guatemala","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","15762493.51","E","Estimated value"
"FBS","Food Balances (2010-)","320","Guatemala","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","15913344.34","E","Estimated value"
"FBS","Food Balances (2010-)","320","Guatemala","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","16457929.08","E","Estimated value"
"FBS","Food Balances (2010-)","320","Guatemala","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","17188928.92","E","Estimated value"
"FBS","Food Balances (2010-)","320","Guatemala","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","17717972.37","E","Estimated value"
"FBS","Food Balances (2010-)","324","Guinea","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","2663","E","Estimated value"
"FBS","Food Balances (2010-)","324","Guinea","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","2697","E","Estimated value"
"FBS","Food Balances (2010-)","324","Guinea","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","2755","E","Estimated value"
"FBS","Food Balances (2010-)","324","Guinea","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","2813","E","Estimated value"
"FBS","Food Balances (2010-)","324","Guinea","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","2859","E","Estimated value"
"FBS","Food Balances (2010-)","324","Guinea","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","2902","E","Estimated value"
"FBS","Food Balances (2010-)","324","Guinea","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","11594898.36","E","Estimated value"
"FBS","Food Balances (2010-)","324","Guinea","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","12051224.77","E","Estimated value"
"FBS","Food Balances (2010-)","324","Guinea","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","12625083.65","E","Estimated value"
"FBS","Food Balances (2010-)","324","Guinea","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","13219862.24","E","Estimated value"
"FBS","Food Balances (2010-)","324","Guinea","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","13781671.94","E","Estimated value"
"FBS","Food Balances (2010-)","324","Guinea","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","14335163.43","E","Estimated value"
"FBS","Food Balances (2010-)","624","Guinea-Bissau","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","2133","E","Estimated value"
"FBS","Food Balances (2010-)","624","Guinea-Bissau","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","2251","E","Estimated value"
"FBS","Food Balances (2010-)","624","Guinea-Bissau","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","2152","E","Estimated value"
"FBS","Food Balances (2010-)","624","Guinea-Bissau","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","2181","E","Estimated value"
"FBS","Food Balances (2010-)","624","Guinea-Bissau","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","2162","E","Estimated value"
"FBS","Food Balances (2010-)","624","Guinea-Bissau","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","2167","E","Estimated value"
"FBS","Food Balances (2010-)","624","Guinea-Bissau","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","1428153.42","E","Estimated value"
"FBS","Food Balances (2010-)","624","Guinea-Bissau","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","1544731.74","E","Estimated value"
"FBS","Food Balances (2010-)","624","Guinea-Bissau","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","1512302.51","E","Estimated value"
"FBS","Food Balances (2010-)","624","Guinea-Bissau","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","1568302.09","E","Estimated value"
"FBS","Food Balances (2010-)","624","Guinea-Bissau","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","1590843.61","E","Estimated value"
"FBS","Food Balances (2010-)","624","Guinea-Bissau","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","1629618.26","E","Estimated value"
"FBS","Food Balances (2010-)","328","Guyana","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","3025","E","Estimated value"
"FBS","Food Balances (2010-)","328","Guyana","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","3079","E","Estimated value"
"FBS","Food Balances (2010-)","328","Guyana","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","3131","E","Estimated value"
"FBS","Food Balances (2010-)","328","Guyana","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","3107","E","Estimated value"
"FBS","Food Balances (2010-)","328","Guyana","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","3151","E","Estimated value"
"FBS","Food Balances (2010-)","328","Guyana","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","3194","E","Estimated value"
"FBS","Food Balances (2010-)","328","Guyana","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","838200.22","E","Estimated value"
"FBS","Food Balances (2010-)","328","Guyana","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","857637.6","E","Estimated value"
"FBS","Food Balances (2010-)","328","Guyana","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","897596.06","E","Estimated value"
"FBS","Food Balances (2010-)","328","Guyana","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","905945.19","E","Estimated value"
"FBS","Food Balances (2010-)","328","Guyana","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","916966.04","E","Estimated value"
"FBS","Food Balances (2010-)","328","Guyana","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","937838.16","E","Estimated value"
"FBS","Food Balances (2010-)","332","Haiti","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","2165","E","Estimated value"
"FBS","Food Balances (2010-)","332","Haiti","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","2173","E","Estimated value"
"FBS","Food Balances (2010-)","332","Haiti","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","2128","E","Estimated value"
"FBS","Food Balances (2010-)","332","Haiti","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","2112","E","Estimated value"
"FBS","Food Balances (2010-)","332","Haiti","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","2097","E","Estimated value"
"FBS","Food Balances (2010-)","332","Haiti","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","2076","E","Estimated value"
"FBS","Food Balances (2010-)","332","Haiti","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","8464899.95","E","Estimated value"
"FBS","Food Balances (2010-)","332","Haiti","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","8614843.8","E","Estimated value"
"FBS","Food Balances (2010-)","332","Haiti","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","8551919.55","E","Estimated value"
"FBS","Food Balances (2010-)","332","Haiti","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","8602646.29","E","Estimated value"
"FBS","Food Balances (2010-)","332","Haiti","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","8654470.8","E","Estimated value"
"FBS","Food Balances (2010-)","332","Haiti","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","8672349.98","E","Estimated value"
"FBS","Food Balances (2010-)","340","Honduras","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","2602","E","Estimated value"
"FBS","Food Balances (2010-)","340","Honduras","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","2603","E","Estimated value"
"FBS","Food Balances (2010-)","340","Honduras","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","2626","E","Estimated value"
"FBS","Food Balances (2010-)","340","Honduras","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","2633","E","Estimated value"
"FBS","Food Balances (2010-)","340","Honduras","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","2618","E","Estimated value"
"FBS","Food Balances (2010-)","340","Honduras","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","2667","E","Estimated value"
"FBS","Food Balances (2010-)","340","Honduras","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","8985002.31","E","Estimated value"
"FBS","Food Balances (2010-)","340","Honduras","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","9147435.03","E","Estimated value"
"FBS","Food Balances (2010-)","340","Honduras","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","9384884.52","E","Estimated value"
"FBS","Food Balances (2010-)","340","Honduras","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","9571469.04","E","Estimated value"
"FBS","Food Balances (2010-)","340","Honduras","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","9670640.38","E","Estimated value"
"FBS","Food Balances (2010-)","340","Honduras","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","10004203.6","E","Estimated value"
"FBS","Food Balances (2010-)","388","Jamaica","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","2780","E","Estimated value"
"FBS","Food Balances (2010-)","388","Jamaica","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","2858","E","Estimated value"
"FBS","Food Balances (2010-)","388","Jamaica","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","2889","E","Estimated value"
"FBS","Food Balances (2010-)","388","Jamaica","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","2916","E","Estimated value"
"FBS","Food Balances (2010-)","388","Jamaica","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","2840","E","Estimated value"
"FBS","Food Balances (2010-)","388","Jamaica","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","2882","E","Estimated value"
"FBS","Food Balances (2010-)","388","Jamaica","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","2843513.88","E","Estimated value"
"FBS","Food Balances (2010-)","388","Jamaica","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","2929688.08","E","Estimated value"
"FBS","Food Balances (2010-)","388","Jamaica","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","2965413.21","E","Estimated value"
"FBS","Food Balances (2010-)","388","Jamaica","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","2994910.63","E","Estimated value"
"FBS","Food Balances (2010-)","388","Jamaica","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","2923911.57","E","Estimated value"
"FBS","Food Balances (2010-)","388","Jamaica","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","2974995.57","E","Estimated value"
"FBS","Food Balances (2010-)","404","Kenya","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","2186","E","Estimated value"
"FBS","Food Balances (2010-)","404","Kenya","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","2204","E","Estimated value"
"FBS","Food Balances (2010-)","404","Kenya","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","2238","E","Estimated value"
"FBS","Food Balances (2010-)","404","Kenya","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","2301","E","Estimated value"
"FBS","Food Balances (2010-)","404","Kenya","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","2262","E","Estimated value"
"FBS","Food Balances (2010-)","404","Kenya","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","2218","E","Estimated value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","38212005","E","Estimated value"
